1316.80	1584.00	355	54
1266.00	1685.61	355	13
1215.20	1787.21	355	5
1189.80	1965.00	355	50
1215.20	2041.19	355	73
1240.61	1863.40	355	63
1227.89	1945.96	355	81
1221.54	1952.30	355	61
1189.80	2091.99	355	61
1215.20	2168.20	355	80
1367.60	1634.80	355	70
1494.61	2244.39	355	53
1520.00	2028.50	355	69
1570.80	1812.60	355	15
1596.19	1812.60	355	74
1570.80	2244.39	355	57
1672.40	1939.61	355	17
1710.51	1996.76	355	25
1716.86	2003.11	355	28
1748.59	2015.80	355	82
1850.20	2142.79	355	34
1875.61	2244.39	355	43
1951.80	2091.99	355	46
1913.69	2079.30	355	33
1977.21	2244.39	355	70
1799.39	2168.20	355	95
1850.20	2219.00	355	47
1824.80	1634.80	355	9
1774.00	1736.41	355	51
1723.20	1761.80	355	34
1799.39	1507.79	355	24
1799.39	1456.99	355	16
1799.39	1228.40	355	20
1761.31	1228.40	355	31
1748.59	1431.60	355	74
1862.89	949.00	355	23
1786.70	707.70	355	69
1901.00	898.20	355	11
1926.41	872.79	355	28
1774.00	1939.61	355	35
1774.00	1812.60	355	87
1748.59	1634.80	355	89
1748.59	1888.81	355	94
1672.40	1761.80	355	31
1672.40	1812.60	355	88
1723.20	1406.19	355	81
1723.20	1330.00	355	27
1723.20	999.80	355	96
1710.51	733.11	355	24
1697.79	821.99	355	85
1723.20	1152.21	355	16
1672.40	1076.00	355	38
1646.99	1304.61	355	68
1723.20	1076.00	355	12
1748.59	898.20	355	40
1723.20	1203.01	355	25
1799.39	796.60	355	66
1748.59	733.11	355	87
1799.39	999.80	355	73
1824.80	987.11	355	100
1723.20	1990.39	355	62
1697.79	1939.61	355	83
1704.14	2003.11	355	42
1710.51	2009.45	355	25
1646.99	2244.39	355	57
1774.00	1965.00	355	94
1926.41	923.59	355	20
1913.69	707.70	355	4
2002.60	923.59	355	35
1951.80	707.70	355	67
1926.41	796.60	355	55
1989.90	707.70	355	83
1977.21	796.60	355	46
2028.01	796.60	355	79
2066.09	733.11	355	2
2104.20	796.60	355	74
2028.01	707.70	355	43
2002.60	872.79	355	50
2155.00	1253.81	355	24
2161.35	1266.50	355	77
2167.70	1272.85	355	8
2205.80	1558.59	355	10
2281.99	1761.80	355	82
2332.79	1558.59	355	38
2358.20	1126.80	355	27
2447.11	1584.00	355	92
2383.59	2142.79	355	35
2358.20	2066.60	355	100
2383.59	2015.80	355	15
2434.39	1406.19	355	73
2409.00	2015.80	355	31
2434.39	2053.91	355	5
2434.39	1355.39	355	64
2459.80	796.60	355	87
2459.80	1330.00	355	53
2421.70	974.39	355	80
2409.00	872.79	355	7
2459.80	974.39	355	38
2485.20	1279.20	355	14
2536.00	796.60	355	67
2523.30	1355.39	355	96
2523.30	1584.00	355	53
2561.41	1939.61	355	1
2561.41	2244.39	355	12
2510.61	2142.79	355	28
2713.81	2244.39	355	7
2713.81	2142.79	355	49
2701.09	2079.30	355	19
2688.40	1126.80	355	36
2663.01	1761.80	355	36
2663.01	1050.61	355	90
2637.60	1101.41	355	63
2612.21	1152.21	355	28
2637.60	1355.39	355	99
2561.41	1558.59	355	90
2586.80	1939.61	355	82
2612.21	1812.60	355	56
2586.80	1761.80	355	8
2561.41	1812.60	355	81
2561.41	1761.80	355	80
2612.21	999.80	355	39
2701.09	1291.89	355	11
2764.61	1126.80	355	20
2790.00	1152.21	355	96
2840.80	1126.80	355	67
2790.00	821.99	355	87
2739.20	821.99	355	70
2713.81	872.79	355	21
2612.21	796.60	355	52
2434.39	1304.61	355	49
2497.89	834.71	355	67
2536.00	872.79	355	10
2561.41	821.99	355	41
2612.21	834.71	355	35
2574.10	949.00	355	29
2561.41	796.60	355	34
2561.41	999.80	355	71
2586.80	1101.41	355	75
2510.61	1177.60	355	39
2536.00	1203.01	355	52
2472.50	1558.59	355	53
2561.41	2066.60	355	36
2637.60	2219.00	355	54
2586.80	2104.71	355	29
2561.41	2104.71	355	24
2637.60	2244.39	355	33
2637.60	2142.79	355	61
2536.00	1456.99	355	58
2497.89	1101.41	355	55
2447.11	1558.59	355	24
2383.59	1469.71	355	11
2281.99	1812.60	355	55
2231.19	2041.19	355	42
2434.39	2219.00	355	32
2440.74	2231.70	355	61
2459.80	2244.39	355	4
2453.46	2231.70	355	33
2447.11	2225.35	355	79
2358.20	1812.60	355	38
2383.59	1939.61	355	36
2307.40	2142.79	355	15
2256.60	2142.79	355	32
2332.79	1939.61	355	13
2370.90	1101.41	355	61
2231.19	2142.79	355	24
2167.70	2079.30	355	42
2129.61	2244.39	355	55
2129.61	2041.19	355	64
2180.39	2219.00	355	56
2078.81	2142.79	355	16
2078.81	2244.39	355	87
2078.81	2066.60	355	24
2028.01	2244.39	355	86
2053.40	2117.40	355	22
2028.01	2142.79	355	63
2053.40	2219.00	355	5
2002.60	2066.60	355	87
1977.21	2066.60	355	44
3018.59	2193.59	355	93
3044.00	2142.79	355	36
3044.00	2219.00	355	49
2967.79	2168.20	355	59
2980.51	2104.71	355	63
3069.39	2219.00	355	50
3069.39	2142.79	355	81
3132.91	2117.40	355	87
3209.10	1952.30	355	59
3196.41	2066.60	355	51
3120.20	2015.80	355	54
3171.00	1812.60	355	12
3107.50	1584.00	355	65
3094.80	1965.00	355	66
3069.39	2015.80	355	43
2993.20	1939.61	355	64
2993.20	2015.80	355	8
2967.79	2066.60	355	14
2993.20	898.20	355	15
3018.59	1050.61	355	25
3044.00	872.79	355	44
3069.39	949.00	355	38
3069.39	796.60	355	72
3069.39	898.20	355	51
3120.20	796.60	355	73
3171.00	923.59	355	61
3120.20	1050.61	355	65
3171.00	999.80	355	7
3145.61	1050.61	355	56
3120.20	1126.80	355	7
3145.61	872.79	355	84
3094.80	1304.61	355	71
2993.20	949.00	355	33
2967.79	796.60	355	35
2993.20	796.60	355	54
2840.80	872.79	355	5
2815.41	796.60	355	76
2802.70	1215.70	355	4
2828.11	1330.00	355	12
2790.00	1380.80	355	96
2802.70	1330.00	355	68
2891.60	1101.41	355	96
2866.19	1050.61	355	77
2853.50	974.39	355	64
2866.19	1253.81	355	71
2739.20	796.60	355	67
2764.61	1279.20	355	17
2840.80	1279.20	355	17
2916.99	1253.81	355	26
2904.30	1025.20	355	81
2916.99	1406.19	355	55
2891.60	1342.70	355	27
2866.19	1342.70	355	92
2815.41	1431.60	355	8
2853.50	1456.99	355	61
2840.80	1761.80	355	36
2790.00	1634.80	355	100
2840.80	1685.61	355	94
2726.50	1939.61	355	82
2790.00	1939.61	355	27
2790.00	2015.80	355	23
2739.20	1825.29	355	78
2764.61	1507.79	355	32
2790.00	1431.60	355	57
2790.00	1584.00	355	23
2764.61	1761.80	355	46
2815.41	1761.80	355	14
2739.20	1571.31	355	25
2840.80	2117.40	355	3
2866.19	2142.79	355	51
2967.79	1126.80	355	81
3018.59	1126.80	355	20
3044.00	1050.61	355	96
3069.39	1304.61	355	38
3005.90	1228.40	355	21
3044.00	1380.80	355	33
3120.20	1177.60	355	13
3145.61	1253.81	355	2
3171.00	1177.60	355	63
3120.20	1380.80	355	3
3298.01	2168.20	355	67
3488.50	1157.40	355	81
3505.18	1167.40	355	16
3508.50	1194.06	355	20
3488.50	1260.74	355	49
3505.18	1240.74	355	28
3498.50	1220.74	355	16
3508.50	1197.40	355	74
3498.50	1170.74	355	17
3495.18	1160.74	355	27
3488.50	1127.40	355	84
3498.50	1120.74	355	94
3488.50	1097.40	355	22
3488.50	1094.06	355	9
3508.50	1077.40	355	82
3498.50	1057.40	355	30
3498.50	1050.74	355	52
3508.50	1037.40	355	43
3488.50	1020.74	355	40
3508.50	1000.74	355	63
3425.00	999.80	355	59
3488.50	907.40	355	92
3488.50	927.40	355	5
3495.18	940.74	355	39
3495.18	920.74	355	85
3508.50	900.74	355	98
3498.50	894.06	355	98
3508.50	880.74	355	41
3488.50	860.74	355	49
3450.41	872.79	355	80
3348.81	771.19	355	28
3323.40	707.70	355	3
3272.60	847.40	355	46
3221.80	999.80	355	43
3323.40	974.39	355	31
3374.20	898.20	355	3
3298.01	847.40	355	9
3196.41	796.60	355	60
3196.41	1266.50	355	35
3221.80	2168.20	355	38
3272.60	1101.41	355	67
3272.60	1025.20	355	78
3298.01	923.59	355	22
3272.60	2041.19	355	9
3298.01	1990.39	355	31
3348.81	2066.60	355	96
3399.61	1812.60	355	79
3361.50	1787.21	355	66
3336.09	1914.20	355	8
3361.50	1990.39	355	66
3399.61	2066.60	355	10
3272.60	1761.80	355	21
3234.49	1799.90	355	16
3272.60	1507.79	355	35
3298.01	1558.59	355	54
3247.21	1634.80	355	54
3405.96	2211.31	355	71
3410.96	2216.31	355	38
3405.96	2231.31	355	25
3395.96	2231.31	355	89
3495.18	2167.56	355	93
3498.50	2157.56	355	48
3498.50	2150.90	355	13
3498.50	2140.90	355	9
3488.50	2120.90	355	57
3505.18	2100.90	355	43
3498.50	2080.90	355	71
3488.50	2057.56	355	54
3488.50	2054.24	355	79
3498.50	2037.56	355	75
3488.50	2040.90	355	57
3498.50	2020.90	355	88
3495.18	2000.90	355	77
3508.50	1997.56	355	18
3498.50	1977.56	355	4
3498.50	1970.90	355	92
3495.18	1960.90	355	49
3508.50	1957.56	355	4
3488.50	1927.56	355	74
3498.50	1920.90	355	85
3488.50	1897.56	355	39
3488.50	1894.24	355	35
3508.50	1877.56	355	72
3498.50	1857.56	355	92
3498.50	1850.90	355	60
3508.50	1837.56	355	51
3488.50	1820.90	355	97
3508.50	1800.90	355	57
3437.70	1850.70	355	72
3348.81	1406.19	355	71
3348.81	1507.79	355	95
3348.81	1456.99	355	84
3323.40	1761.80	355	16
3323.40	1863.40	355	38
3323.40	1634.80	355	79
3374.20	1685.61	355	79
3399.61	1914.20	355	15
3412.30	1977.70	355	87
3399.61	1685.61	355	53
3399.61	1558.59	355	58
3425.00	1584.00	355	16
3323.40	1558.59	355	85
3298.01	1507.79	355	8
3221.80	1380.80	355	24
3272.60	1406.19	355	58
3323.40	1380.80	355	61
3348.81	1177.60	355	34
3348.81	1253.81	355	51
3272.60	1177.60	355	33
3247.21	1228.40	355	28
3171.00	1253.81	355	66
3145.61	1456.99	355	17
3171.00	1533.20	355	37
3044.00	1761.80	355	48
3005.90	1736.41	355	10
3018.59	1558.59	355	75
2993.20	1787.21	355	24
2942.40	1761.80	355	53
2993.20	1304.61	355	64
3044.00	2066.60	355	22
3044.00	2015.80	355	33
3120.20	1685.61	355	25
3120.20	1761.80	355	55
3069.39	1507.79	355	34
3069.39	1380.80	355	22
3018.59	1634.80	355	33
2967.79	1533.20	355	21
2891.60	1507.79	355	18
2916.99	1863.40	355	64
2891.60	1888.81	355	51
2891.60	1685.61	355	45
2866.19	1787.21	355	70
2840.80	1507.79	355	96
2815.41	2015.80	355	85
2840.80	1787.21	355	16
2891.60	1977.70	355	61
2916.99	2041.19	355	20
2891.60	2142.79	355	95
2866.19	2168.20	355	84
2891.60	2066.60	355	84
2916.99	2219.00	355	87
2815.41	2244.39	355	25
2815.41	2066.60	355	15
2790.00	2142.79	355	81
2739.20	2168.20	355	35
2764.61	2066.60	355	62
2663.01	2244.39	355	13
2612.21	2066.60	355	47
2637.60	1406.19	355	40
2637.60	1584.00	355	11
2536.00	2015.80	355	20
2536.00	1812.60	355	60
2510.61	1838.01	355	10
2485.20	1787.21	355	24
2510.61	1685.61	355	82
2485.20	1838.01	355	81
2485.20	1939.61	355	40
2510.61	2219.00	355	98
2383.59	1888.81	355	62
2332.79	1888.81	355	41
2447.11	2238.05	355	4
2485.20	2015.80	355	78
2459.80	2066.60	355	80
2358.20	1279.20	355	75
2294.71	1355.39	355	28
2281.99	872.79	355	13
2307.40	1253.81	355	91
2320.10	1171.25	355	48
2326.45	1164.90	355	98
2320.10	872.79	355	68
2320.10	1158.55	355	46
2313.75	1164.90	355	16
2294.71	1228.40	355	91
2307.40	1050.61	355	47
2332.79	1177.60	355	24
2332.79	1304.61	355	3
2358.20	1330.00	355	43
2358.20	1634.80	355	34
2307.40	1634.80	355	1
2205.80	1761.80	355	8
2281.99	1558.59	355	15
2231.19	1228.40	355	90
2243.91	1279.20	355	89
2281.99	1634.80	355	21
2231.19	1177.60	355	48
2129.61	1507.79	355	96
2155.00	1304.61	355	54
2155.00	1177.60	355	80
2167.70	1260.16	355	63
2174.04	1266.50	355	100
2129.61	1685.61	355	94
2155.00	1634.80	355	13
2078.81	1609.39	355	92
2066.09	1152.21	355	2
2028.01	1253.81	355	75
2167.70	885.51	355	99
2193.11	1152.21	355	71
2180.39	1050.61	355	17
2205.80	1126.80	355	5
2205.80	1253.81	355	43
2231.19	923.59	355	67
2155.00	1406.19	355	95
2053.40	1838.01	355	62
2078.81	1761.80	355	31
2053.40	1507.79	355	20
2002.60	1355.39	355	66
2053.40	1431.60	355	94
2053.40	1685.61	355	34
2129.61	1380.80	355	94
2129.61	1456.99	355	33
2078.81	1279.20	355	36
2028.01	1736.41	355	80
2002.60	1838.01	355	88
1977.21	1838.01	355	6
1977.21	1787.21	355	90
1951.80	1812.60	355	46
2002.60	1685.61	355	4
1977.21	1431.60	355	24
1901.00	1406.19	355	35
1926.41	1812.60	355	37
2002.60	1939.61	355	24
1977.21	1533.20	355	37
2002.60	1507.79	355	61
1926.41	1304.61	355	45
1939.10	1609.39	355	91
1901.00	1253.81	355	49
2002.60	1050.61	355	36
2002.60	1253.81	355	65
2028.01	999.80	355	41
1951.80	1253.81	355	27
2002.60	1177.60	355	97
2104.20	999.80	355	9
2028.01	1152.21	355	48
2002.60	999.80	355	30
1913.69	1152.21	355	57
1977.21	999.80	355	94
1850.20	1177.60	355	29
1850.20	1812.60	355	3
1875.61	2015.80	355	88
1862.89	1888.81	355	84
1850.20	1076.00	355	10
1850.20	1304.61	355	56
1850.20	1406.19	355	43
1799.39	1330.00	355	75
1723.20	1101.41	355	72
1672.40	872.79	355	4
1634.30	733.11	355	61
1570.80	796.60	355	28
1583.50	733.11	355	52
1596.19	847.40	355	91
1596.19	1126.80	355	34
1596.19	1177.60	355	69
1596.19	923.59	355	84
1570.80	1076.00	355	83
1596.19	1355.39	355	78
1672.40	847.40	355	83
1621.60	1431.60	355	82
1570.80	999.80	355	13
1596.19	949.00	355	15
1570.80	1253.81	355	50
1532.70	1228.40	355	9
1443.81	1456.99	355	93
1494.61	1203.01	355	83
1545.39	847.40	355	91
1520.00	1431.60	355	8
1596.19	898.20	355	53
1672.40	707.70	355	14
1672.40	821.99	355	70
1570.80	1203.01	355	34
1570.80	1482.40	355	34
1596.19	1482.40	355	42
1672.40	1203.01	355	71
1596.19	1406.19	355	74
1646.99	1380.80	355	8
1545.39	1787.21	355	64
1520.00	1761.80	355	65
1545.39	1812.60	355	62
1494.61	1558.59	355	22
1545.39	1685.61	355	62
1545.39	1558.59	355	63
1469.20	1634.80	355	32
1469.20	1558.59	355	18
1443.81	1761.80	355	73
1494.61	1812.60	355	82
1520.00	2142.79	355	50
1545.39	2244.39	355	64
1494.61	1888.81	355	91
1443.81	1685.61	355	60
1443.81	1888.81	355	72
1469.20	974.39	355	56
1545.39	733.11	355	66
1494.61	847.40	355	26
1494.61	1126.80	355	38
1494.61	1177.60	355	37
1532.70	872.79	355	91
1545.39	1304.61	355	88
1494.61	1076.00	355	62
1494.61	949.00	355	67
1494.61	1304.61	355	69
1443.81	1330.00	355	70
1443.81	1050.61	355	7
1367.60	1304.61	355	17
1393.01	1431.60	355	39
1393.01	898.20	355	17
1367.60	1152.21	355	52
1342.21	999.80	355	56
1316.80	733.11	355	14
1291.41	1126.80	355	19
1443.81	796.60	355	28
1507.30	733.11	355	12
1443.81	847.40	355	26
1367.60	1482.40	355	2
1367.60	1203.01	355	70
1418.40	860.10	355	12
1367.60	1330.00	355	97
1367.60	923.59	355	17
1367.60	1101.41	355	53
1367.60	821.99	355	31
1469.20	707.70	355	58
1240.61	974.39	355	18
1189.80	821.99	355	54
1151.70	1279.20	355	99
1062.79	1507.79	355	4
1062.79	1279.20	355	41
1088.20	1317.30	355	80
1062.79	923.59	355	12
986.60	1456.99	355	72
961.19	1406.19	355	9
859.61	1279.20	355	74
859.61	1025.20	355	5
935.80	1584.00	355	46
897.70	1418.91	355	7
859.61	1152.21	355	8
808.81	1330.00	355	48
859.61	1533.20	355	62
834.20	1939.61	355	8
808.81	1863.40	355	42
758.01	1660.20	355	24
758.01	1279.20	355	2
758.01	1177.60	355	1
681.80	1787.21	355	63
681.80	1838.01	355	85
707.21	1939.61	355	32
732.60	1939.61	355	31
783.40	1888.81	355	51
758.01	1787.21	355	39
732.60	1584.00	355	67
681.80	1355.39	355	71
681.80	1279.20	355	11
656.41	1838.01	355	36
681.80	999.80	355	76
713.55	1825.29	355	84
719.90	1831.64	355	14
681.80	2041.19	355	87
758.01	1939.61	355	20
808.81	1965.00	355	11
808.81	1152.21	355	6
808.81	999.80	355	27
808.81	949.00	355	71
681.80	923.59	355	90
