instance,group,n,p,seed,grasp_cost,vnd_cost,final_cost,ils_iterations,ils_improvements,ils_stop_reason,cs_po_triggers,cs_po_improvements,cs_po_total_gain,cs_ils_promotions,time_grasp_s,time_vnd_s,time_ils_s,time_total_s,status
u724_200.txt,u724,,200,1,34308.1089,30187.7755,28189.4642,220,23,iter_limit,27,11,1200.1005,10,0.1467,3.5641,909.0377,912.7485,OK
ali535_005.txt,ali535,,5,2,10237.7932,9985.2059,9956.7698,74,5,iter_limit,6,2,17.5119,1,0.0113,0.0599,25.0968,25.1680,OK
ali535_025.txt,ali535,,25,2,4596.0789,4307.1105,3699.6439,153,14,iter_limit,15,2,16.5517,2,0.0352,0.2142,16.8707,17.1202,OK
ali535_050.txt,ali535,,50,2,3142.1800,2833.2369,2533.5895,137,10,iter_limit,14,4,45.1463,4,0.0205,0.3733,347.4067,347.8004,OK
ali535_100.txt,ali535,,100,2,2014.4287,1697.3984,1455.6324,172,25,iter_limit,21,9,70.4700,8,0.0437,0.5584,364.2329,364.8350,OK
ali535_150.txt,ali535,,150,2,1483.4855,1130.2778,1039.6335,172,18,iter_limit,21,7,37.6768,6,0.0710,2.2371,587.7054,590.0134,OK
fnl4461_0020.txt,fnl4461,,20,2,1329055.0718,1327828.2591,1284384.3889,127,13,iter_limit,13,4,903.3195,4,3.7172,0.6596,572.0358,576.4126,OK
fnl4461_0100.txt,fnl4461,,100,2,579222.5887,575500.1901,557904.6103,167,26,iter_limit,20,7,3680.1350,6,4.5530,11.4321,1202.2304,1218.2156,OK
fnl4461_0250.txt,fnl4461,,250,2,363094.1700,360963.1127,342483.7465,192,27,iter_limit,24,10,14077.3210,9,5.7360,18.9151,1566.9942,1591.6454,OK
fnl4461_0500.txt,fnl4461,,500,2,253131.2995,246545.3555,231818.1465,215,42,time_limit,26,11,10863.8136,10,10.5965,88.0729,3611.5892,3710.2587,OK
fnl4461_1000.txt,fnl4461,,1000,2,173687.2395,161253.8550,149887.0005,181,67,time_limit,22,13,6061.6651,12,24.5347,552.5019,3613.2574,4190.2941,OK
lin318_005.txt,lin318,,5,2,183093.9447,183093.9447,180281.2051,103,10,iter_limit,8,3,17.2378,1,0.0052,0.0023,20.5835,20.5911,OK
lin318_015.txt,lin318,,15,2,97559.8292,97559.8292,88901.5631,162,17,iter_limit,16,7,1123.6898,2,0.0072,0.0029,27.6132,27.6233,OK
lin318_040.txt,lin318,,40,2,57743.2561,52681.0474,48046.3861,124,8,iter_limit,15,3,1598.7433,3,0.0074,0.0428,127.7300,127.7802,OK
lin318_070.txt,lin318,,70,2,40065.0525,35452.8881,32366.0111,210,20,iter_limit,26,2,610.9679,2,0.0132,0.1041,344.0254,344.1427,OK
lin318_100.txt,lin318,,100,2,35788.5525,24702.9152,23089.8876,426,30,iter_limit,53,18,0.0000,2,0.0253,0.4705,1371.1138,1371.6095,OK
p3038_1000.dat,p3038,,1000,2,109882.5032,93723.7654,87774.9746,279,71,time_limit,34,20,3112.8178,13,17.3298,360.6733,3607.6663,3985.6694,OK
p3038_600.dat,p3038,,600,2,145972.7380,136212.4108,125837.1619,204,47,iter_limit,25,11,5902.4486,10,6.1178,111.6946,2299.9267,2417.7391,OK
p3038_700.dat,p3038,,700,2,137928.9913,122672.5012,111178.8579,268,61,iter_limit,33,17,6103.0278,17,8.9052,218.0264,3065.0134,3291.9450,OK
p3038_800.dat,p3038,,800,2,126251.0256,109353.7774,101464.8839,272,64,time_limit,34,19,4571.7990,18,12.3491,244.7371,3612.9402,3870.0265,OK
p3038_900.dat,p3038,,900,2,118807.3315,102310.9494,93736.3361,262,55,time_limit,32,15,5176.5889,14,15.3018,381.7478,3607.0142,4004.0638,OK
pr2392_020.txt,pr2392,,20,2,2288878.3438,2277599.4665,2231269.2670,138,12,iter_limit,14,4,4521.1607,4,0.6448,0.2875,275.1633,276.0956,OK
pr2392_075.txt,pr2392,,75,2,1206604.5090,1196261.6519,1099987.7632,215,20,iter_limit,26,10,45871.9070,10,0.8483,2.6679,438.6847,442.2011,OK
pr2392_150.txt,pr2392,,150,2,785316.5507,780062.3804,716024.9775,132,16,iter_limit,16,6,42778.8759,6,1.0256,2.9567,452.3769,456.3592,OK
pr2392_300.txt,pr2392,,300,2,521721.6412,506165.6983,467020.7503,183,21,iter_limit,22,11,27445.6705,9,1.6639,22.1792,1350.5095,1374.3528,OK
pr2392_500.txt,pr2392,,500,2,381297.8201,353202.0159,320234.6072,223,36,iter_limit,27,17,22322.9617,16,3.0601,51.2853,1927.7237,1982.0692,OK
rl1304_010.txt,rl1304,,10,2,2207850.5527,2207850.5527,2147743.1157,112,19,iter_limit,8,2,493.8387,2,0.1768,0.0454,99.2138,99.4360,OK
rl1304_050.txt,rl1304,,50,2,854984.3687,854984.3687,812103.5194,112,6,iter_limit,11,4,32125.3762,4,0.1883,0.0427,70.0729,70.3039,OK
rl1304_100.txt,rl1304,,100,2,557008.3536,551537.9866,508767.6628,134,16,iter_limit,16,6,15663.2394,6,0.2633,0.6980,302.0584,303.0198,OK
rl1304_200.txt,rl1304,,200,2,333179.7495,317203.9274,280033.6788,220,18,iter_limit,27,9,25572.1444,9,0.4975,3.9996,1152.6591,1157.1562,OK
rl1304_300.txt,rl1304,,300,2,272679.4771,222445.4844,193604.3665,172,30,iter_limit,21,11,17520.2681,11,0.8267,17.5714,905.8205,924.2187,OK
u724_010.txt,u724,,10,2,183949.1801,183949.1801,181878.0607,149,10,iter_limit,13,3,0.0000,2,0.0271,0.0128,20.6960,20.7359,OK
u724_030.txt,u724,,30,2,98744.3416,98744.3416,95841.9925,88,3,iter_limit,7,1,110.1155,1,0.0348,0.0127,14.1619,14.2095,OK
u724_075.txt,u724,,75,2,61383.2174,60617.4970,55257.2418,156,12,iter_limit,19,4,2529.2637,4,0.0404,0.1782,46.7404,46.9590,OK
u724_125.txt,u724,,125,2,44409.8205,43015.7639,39371.9150,116,18,iter_limit,14,6,1811.8106,6,0.0549,0.6614,186.5768,187.2932,OK
u724_200.txt,u724,,200,2,34314.4614,30659.1086,28336.9607,202,30,iter_limit,25,10,1008.0618,7,0.1491,3.0260,756.7420,759.9171,OK
ali535_005.txt,ali535,,5,3,11315.6592,11231.1124,9956.7698,74,9,iter_limit,4,1,0.9716,1,0.0188,0.0133,7.2756,7.3078,OK
ali535_025.txt,ali535,,25,3,4179.8566,4071.0693,3700.8203,235,11,iter_limit,25,4,59.7861,2,0.0302,0.0694,34.7813,34.8810,OK
ali535_050.txt,ali535,,50,3,2860.0303,2794.9985,2494.2978,125,23,iter_limit,14,8,48.8733,7,0.0217,0.0831,40.2110,40.3159,OK
ali535_100.txt,ali535,,100,3,1952.7817,1723.1012,1464.7953,132,21,iter_limit,16,7,91.0421,6,0.0462,0.6491,236.6705,237.3658,OK
ali535_150.txt,ali535,,150,3,1749.7351,1195.6035,1053.3391,195,22,iter_limit,24,6,27.6501,4,0.0590,2.1707,797.0567,799.2864,OK
fnl4461_0020.txt,fnl4461,,20,3,1315651.8364,1315651.8364,1284272.9233,256,17,iter_limit,29,6,5249.5940,6,3.4486,0.6303,1056.2857,1060.3647,OK
fnl4461_0100.txt,fnl4461,,100,3,578080.5731,577002.5081,558953.8609,157,20,iter_limit,19,7,4180.1114,6,4.7537,4.8479,1308.7181,1318.3198,OK
fnl4461_0250.txt,fnl4461,,250,3,363569.9238,361503.5320,341403.6755,212,27,iter_limit,26,9,13492.5182,9,4.3993,9.9412,1760.9409,1775.2814,OK
fnl4461_0500.txt,fnl4461,,500,3,256923.1141,249048.3898,231736.7468,224,57,time_limit,28,21,10382.2061,17,11.6191,144.6336,3606.1658,3762.4186,OK
fnl4461_1000.txt,fnl4461,,1000,3,174016.3832,161130.8592,149768.6057,171,74,time_limit,21,19,6555.5089,16,25.1144,579.5814,3609.0576,4213.7535,OK
lin318_005.txt,lin318,,5,3,182173.6504,182173.6504,180281.2051,68,4,iter_limit,4,1,0.0000,0,0.0024,0.0023,8.9512,8.9560,OK
lin318_015.txt,lin318,,15,3,100171.8103,90643.6056,88901.5631,135,7,iter_limit,11,3,717.4185,2,0.0075,0.0103,16.0282,16.0461,OK
lin318_040.txt,lin318,,40,3,59543.6754,52159.2251,48104.2139,194,25,iter_limit,23,9,1167.6391,9,0.0129,0.0635,45.8451,45.9215,OK
lin318_070.txt,lin318,,70,3,43442.5759,34694.9024,32474.5349,229,21,iter_limit,28,7,456.2732,5,0.0171,0.1819,297.5773,297.7763,OK
lin318_100.txt,lin318,,100,3,34999.4272,25167.8350,23026.7833,351,31,iter_limit,43,6,169.9428,2,0.0247,0.4722,1333.2146,1333.7115,OK
p3038_1000.dat,p3038,,1000,3,112049.8250,94527.5247,86946.7556,246,67,time_limit,30,22,4633.2271,20,19.3656,385.7751,3610.7015,4015.8423,OK
p3038_600.dat,p3038,,600,3,145665.5944,135061.7422,124440.6564,212,56,iter_limit,26,17,6812.7946,17,6.6861,127.4152,2318.8922,2452.9935,OK
p3038_700.dat,p3038,,700,3,138136.4412,123177.8340,111276.9381,252,64,iter_limit,31,17,5928.9478,17,8.9418,230.9865,2825.7684,3065.6969,OK
p3038_800.dat,p3038,,800,3,127039.9923,112021.0889,101284.3811,283,66,time_limit,35,25,6964.7958,24,12.2445,236.4990,3615.4266,3864.1701,OK
p3038_900.dat,p3038,,900,3,120136.7011,102926.7236,93803.0526,249,60,time_limit,31,23,4395.1067,16,17.5850,334.6976,3601.7709,3954.0535,OK
pr2392_020.txt,pr2392,,20,3,2351937.4496,2343443.4364,2236000.9710,97,10,iter_limit,8,2,358.7363,2,0.4174,1.2916,292.1292,293.8383,OK
pr2392_075.txt,pr2392,,75,3,1166680.8759,1166203.8004,1102411.3204,180,14,iter_limit,22,7,41527.3764,7,0.5502,0.3108,429.5692,430.4303,OK
pr2392_150.txt,pr2392,,150,3,813675.1865,791246.0731,718508.8868,132,24,iter_limit,16,8,29462.2687,8,1.0443,8.7203,495.5688,505.3334,OK
pr2392_300.txt,pr2392,,300,3,548733.4977,517135.0506,470544.1172,220,37,iter_limit,27,12,26686.2397,10,1.8081,30.9605,1716.9470,1749.7157,OK
pr2392_500.txt,pr2392,,500,3,410316.9555,350967.8625,321179.6495,211,36,iter_limit,26,15,20350.5640,14,3.5704,96.1253,1920.6346,2020.3304,OK
rl1304_010.txt,rl1304,,10,3,2208540.5157,2206426.8633,2148627.4149,213,19,iter_limit,21,8,8714.2812,4,0.1694,0.0894,193.0401,193.2989,OK
rl1304_050.txt,rl1304,,50,3,881448.6948,868219.5563,819796.7220,102,12,iter_limit,10,4,13148.3760,4,0.2071,0.6410,76.0412,76.8894,OK
rl1304_100.txt,rl1304,,100,3,559367.6533,544972.6809,500481.6098,131,19,iter_limit,16,7,17494.7805,6,0.2807,1.2818,298.8885,300.4510,OK
rl1304_200.txt,rl1304,,200,3,356023.8245,312956.3468,279659.9233,148,25,iter_limit,18,10,16827.9087,10,0.5088,6.3802,737.1850,744.0741,OK
rl1304_300.txt,rl1304,,300,3,273363.1835,218945.8890,192672.8168,348,32,iter_limit,43,19,12144.9782,6,0.6984,15.8937,1811.6541,1828.2462,OK
u724_010.txt,u724,,10,3,189195.4393,188443.0908,182287.8097,109,5,iter_limit,8,2,168.3475,1,0.0307,0.0518,23.2767,23.3594,OK
u724_030.txt,u724,,30,3,100972.1222,100972.1222,95551.5892,136,9,iter_limit,14,5,2095.5632,4,0.0430,0.0128,17.1683,17.2241,OK
u724_075.txt,u724,,75,3,60610.9302,60104.7154,55547.1409,102,12,iter_limit,12,3,2080.3728,3,0.0407,0.1285,140.1729,140.3421,OK
u724_125.txt,u724,,125,3,46309.3051,43995.5223,39192.3294,114,15,iter_limit,14,5,2719.0134,5,0.0847,0.7388,180.8688,181.6923,OK
u724_200.txt,u724,,200,3,35158.0856,30570.0975,28206.7722,148,20,iter_limit,18,10,1579.3527,6,0.1565,3.9304,588.3996,592.4865,OK
ali535_005.txt,ali535,,5,4,9956.7698,9956.7698,9956.7698,60,0,iter_limit,4,2,14.1881,0,0.0245,0.0076,16.1011,16.1331,OK
ali535_025.txt,ali535,,25,4,3859.1815,3859.1815,3761.6398,111,7,iter_limit,10,2,13.5456,2,0.0148,0.0076,15.9561,15.9785,OK
ali535_050.txt,ali535,,50,4,2876.8956,2673.2717,2481.1774,308,24,iter_limit,36,7,55.4315,6,0.0350,0.1754,747.6085,747.8189,OK
ali535_100.txt,ali535,,100,4,1837.3808,1601.9494,1466.4612,220,18,iter_limit,27,5,63.2201,5,0.0437,0.4902,392.3168,392.8508,OK
ali535_150.txt,ali535,,150,4,1512.6386,1181.6769,1047.0249,188,24,iter_limit,23,8,37.6103,7,0.0534,1.5402,743.8571,745.4507,OK
fnl4461_0020.txt,fnl4461,,20,4,1325825.3738,1324559.0867,1286156.6759,168,17,iter_limit,18,6,3562.2249,6,3.8473,0.7397,706.4028,710.9899,OK
fnl4461_0100.txt,fnl4461,,100,4,574810.9050,574795.5404,556663.4052,136,17,iter_limit,16,7,6165.2264,7,4.3509,1.2488,1288.8247,1294.4245,OK
fnl4461_0250.txt,fnl4461,,250,4,363984.3585,362921.3076,343984.4399,149,27,iter_limit,18,9,11983.4347,9,5.7969,6.8455,1418.4876,1431.1300,OK
fnl4461_0500.txt,fnl4461,,500,4,250252.6231,246511.9860,230431.0407,245,45,time_limit,30,19,9340.0142,15,9.5902,79.2058,3601.4438,3690.2398,OK
fnl4461_1000.txt,fnl4461,,1000,4,173191.4852,161446.3833,150718.9243,165,67,time_limit,20,13,5018.2409,13,21.7476,519.9935,3604.7305,4146.4715,OK
lin318_005.txt,lin318,,5,4,180282.3788,180282.3788,180281.2051,71,1,iter_limit,5,1,1.1737,1,0.0035,0.0025,13.2378,13.2438,OK
lin318_015.txt,lin318,,15,4,95106.5722,95106.5722,89118.3678,92,6,iter_limit,7,3,1199.0346,1,0.0074,0.0028,49.1863,49.1965,OK
lin318_040.txt,lin318,,40,4,58525.4983,52128.4250,48125.8883,92,13,iter_limit,10,3,456.5530,3,0.0109,0.0716,82.3494,82.4319,OK
lin318_070.txt,lin318,,70,4,43597.7498,34457.2036,32355.2852,186,17,iter_limit,23,5,501.0925,4,0.0160,0.1972,37.0798,37.2930,OK
lin318_100.txt,lin318,,100,4,39700.6462,26468.5646,23246.7972,177,24,iter_limit,22,1,0.0000,1,0.0294,0.4881,661.7938,662.3113,OK
p3038_1000.dat,p3038,,1000,4,116136.0562,95606.6490,87178.4769,236,47,iter_limit,29,14,5641.3503,14,21.8702,425.4928,3548.4253,3995.7883,OK
p3038_600.dat,p3038,,600,4,145099.8433,135720.6181,124164.7629,260,45,iter_limit,32,18,7239.9848,17,7.2213,114.7742,2785.5353,2907.5309,OK
p3038_700.dat,p3038,,700,4,131893.0988,121451.4687,111794.6761,296,65,time_limit,37,23,5815.7949,19,8.3077,167.2983,3618.7802,3794.3863,OK
p3038_800.dat,p3038,,800,4,129501.4471,112499.9258,101384.7233,221,52,iter_limit,27,17,6889.9800,15,11.9912,276.9127,2773.8033,3062.7072,OK
p3038_900.dat,p3038,,900,4,116780.1386,101425.4097,94237.4041,239,59,time_limit,29,19,4719.9690,17,13.9970,327.1080,3620.7636,3961.8686,OK
pr2392_020.txt,pr2392,,20,4,2317900.1569,2257121.8164,2231608.9904,152,10,iter_limit,14,3,3209.0394,3,0.6215,0.6110,447.4771,448.7097,OK
pr2392_075.txt,pr2392,,75,4,1215236.2755,1179523.2496,1115999.7971,110,12,iter_limit,13,4,7895.9368,4,0.7433,5.0069,324.6868,330.4371,OK
pr2392_150.txt,pr2392,,150,4,788759.8960,777492.4524,718038.4376,244,26,iter_limit,30,12,43040.3181,12,1.0419,6.2587,1102.0918,1109.3925,OK
pr2392_300.txt,pr2392,,300,4,535982.7205,510504.0622,467642.6315,132,24,iter_limit,16,9,26466.4240,9,1.6817,30.3318,927.3586,959.3722,OK
pr2392_500.txt,pr2392,,500,4,410772.8183,358896.1804,325022.5031,172,46,iter_limit,21,11,11787.7938,11,3.5648,106.4983,1535.0599,1645.1230,OK
rl1304_010.txt,rl1304,,10,4,2188378.4088,2185443.0885,2148280.1818,219,15,iter_limit,21,9,8042.6714,3,0.0802,0.0875,177.2615,177.4293,OK
rl1304_050.txt,rl1304,,50,4,872006.3863,871129.7898,821901.5397,190,15,iter_limit,20,4,3499.9840,3,0.2004,0.1236,161.6350,161.9591,OK
rl1304_100.txt,rl1304,,100,4,568963.6626,560461.0408,504252.6210,132,15,iter_limit,16,6,28559.3504,6,0.2941,0.7451,322.9679,324.0071,OK
rl1304_200.txt,rl1304,,200,4,345564.9172,319751.5409,279318.6053,140,21,iter_limit,17,8,16565.7181,8,0.4383,5.4756,665.0422,670.9562,OK
rl1304_300.txt,rl1304,,300,4,259812.3407,216058.4380,193194.0800,220,33,iter_limit,27,14,8080.1505,14,0.6074,16.0664,1169.1818,1185.8556,OK
u724_010.txt,u724,,10,4,192334.4446,192334.4446,181782.9676,201,11,iter_limit,19,5,921.1853,4,0.0247,0.0121,34.1309,34.1677,OK
u724_030.txt,u724,,30,4,100872.7505,100818.7711,95699.5655,140,9,iter_limit,14,3,839.9260,3,0.0444,0.0274,22.7528,22.8247,OK
u724_075.txt,u724,,75,4,62417.6043,60447.2722,55342.8082,92,10,iter_limit,11,3,3584.6663,3,0.0717,0.2100,59.1045,59.3862,OK
u724_125.txt,u724,,125,4,45155.7533,42319.6068,39412.1936,116,10,iter_limit,14,3,1672.8159,3,0.0935,1.1933,148.2701,149.5570,OK
u724_200.txt,u724,,200,4,36632.3862,31045.7749,28143.1584,164,16,iter_limit,20,6,1481.5776,5,0.1886,4.5098,769.6761,774.3745,OK
ali535_005.txt,ali535,,5,5,9957.7397,9957.7397,9956.7698,80,2,iter_limit,4,0,0.0000,0,0.0201,0.0068,6.5111,6.5381,OK
ali535_025.txt,ali535,,25,5,4181.2039,4097.8038,3707.2193,146,14,iter_limit,14,4,31.7570,3,0.0215,0.0786,18.5537,18.6538,OK
ali535_050.txt,ali535,,50,5,2825.4794,2686.3888,2500.2161,324,22,iter_limit,37,13,76.0253,6,0.0259,0.1377,577.1437,577.3072,OK
ali535_100.txt,ali535,,100,5,2061.2775,1678.5629,1464.4923,183,17,iter_limit,22,7,68.2841,6,0.0490,0.5683,217.7240,218.3413,OK
ali535_150.txt,ali535,,150,5,1906.9881,1187.7291,1048.4288,284,26,iter_limit,35,10,47.6784,7,0.0793,2.4454,1171.2892,1173.8140,OK
fnl4461_0020.txt,fnl4461,,20,5,1326050.8536,1326050.8536,1285153.9779,217,26,iter_limit,24,9,3991.6648,9,2.9594,0.6617,941.7244,945.3456,OK
fnl4461_0100.txt,fnl4461,,100,5,571483.3270,569933.6418,555712.3561,272,25,iter_limit,33,12,4028.5776,11,4.5983,3.5863,2163.4053,2171.5900,OK
fnl4461_0250.txt,fnl4461,,250,5,363105.5069,360609.8790,345690.4377,156,29,iter_limit,19,11,8747.4707,10,7.5658,18.2252,1612.6505,1638.4416,OK
fnl4461_0500.txt,fnl4461,,500,5,252320.8321,247756.9849,229788.4276,190,41,iter_limit,23,14,12931.0054,14,10.5211,77.8513,2444.6935,2533.0659,OK
fnl4461_1000.txt,fnl4461,,1000,5,171384.0678,160446.1049,151637.8721,175,72,time_limit,21,14,3575.3589,11,21.3076,512.9346,3609.2958,4143.5381,OK
lin318_005.txt,lin318,,5,5,183843.5810,183843.5810,180281.2051,131,11,iter_limit,8,1,103.6880,1,0.0035,0.0024,12.0406,12.0465,OK
lin318_015.txt,lin318,,15,5,107370.3688,107310.3440,88901.5631,150,12,iter_limit,12,3,786.1458,1,0.0107,0.0052,22.3275,22.3435,OK
lin318_040.txt,lin318,,40,5,55946.6242,50326.5562,48225.8925,142,11,iter_limit,17,4,1302.2588,4,0.0067,0.0632,296.3163,296.3863,OK
lin318_070.txt,lin318,,70,5,39743.6225,34319.5126,32551.9373,145,13,iter_limit,18,4,534.7789,1,0.0146,0.1284,62.0162,62.1592,OK
lin318_100.txt,lin318,,100,5,32962.5146,25226.8602,22981.5911,272,26,iter_limit,34,7,279.9767,4,0.0180,0.3907,1091.2993,1091.7081,OK
p3038_1000.dat,p3038,,1000,5,112411.0178,94560.4490,87239.7784,240,58,time_limit,30,14,4305.0312,14,19.8123,443.3695,3610.2977,4073.4796,OK
p3038_600.dat,p3038,,600,5,145919.2564,135626.7935,124178.6650,300,53,iter_limit,37,19,6630.5143,18,6.6234,123.4179,3244.2553,3374.2967,OK
p3038_700.dat,p3038,,700,5,135130.1087,122856.7323,111090.8284,264,54,iter_limit,33,15,6296.1128,13,8.1961,213.7694,3034.0404,3256.0059,OK
p3038_800.dat,p3038,,800,5,125076.7734,111035.1259,101890.4976,280,53,time_limit,35,18,5147.6689,17,9.1543,260.0637,3602.9609,3872.1790,OK
p3038_900.dat,p3038,,900,5,121043.7976,103131.9663,93980.6896,251,46,time_limit,31,18,6107.2031,13,18.1613,343.8389,3610.0510,3972.0513,OK
pr2392_020.txt,pr2392,,20,5,2460180.4087,2393856.1493,2229863.4202,219,17,iter_limit,23,4,2662.6340,4,0.7060,6.1515,542.7774,549.6350,OK
pr2392_075.txt,pr2392,,75,5,1175476.7768,1158259.5517,1100289.9545,164,14,iter_limit,20,8,28059.5257,8,0.8813,3.0907,337.5772,341.5492,OK
pr2392_150.txt,pr2392,,150,5,794302.6894,782789.4092,716904.8606,236,36,iter_limit,29,14,31648.5124,14,1.0503,4.7243,1216.6268,1222.4015,OK
pr2392_300.txt,pr2392,,300,5,521070.1371,506690.0482,463996.4998,188,29,iter_limit,23,12,25545.1001,12,1.6567,15.3323,1368.4989,1385.4879,OK
pr2392_500.txt,pr2392,,500,5,380313.9058,349446.3145,322885.8539,168,35,iter_limit,21,10,16021.1254,10,3.3577,73.7580,1525.2667,1602.3824,OK
rl1304_010.txt,rl1304,,10,5,2166763.6552,2166763.6552,2147018.2646,327,17,iter_limit,34,6,6298.6534,1,0.1617,0.0403,296.1450,296.3470,OK
